          12
$structures
Structure    1
           5
   2.09867309570313        1.44442700195313     
   2.25587792968750        1.25774597167969     
   1.85304003906250        1.30932897949219     
   1.62460205078125        1.44197094726563     
   2.09867309570313        1.44442700195313     
Structure    2
           5
  0.978678100585938        1.43306005859375     
   1.43526794433594        1.41045605468750     
   1.09621594238281        1.17085998535156     
  0.874702087402344        1.10756994628906     
  0.978678100585938        1.43306005859375     
Structure    3
           5
  0.811412414550781      -0.980990478515625     
  0.974157409667969       -1.00359399414063     
   1.21082604980469       -1.27190502929687     
   1.18502099609375       -1.36525598144531     
  0.811412414550781      -0.980990478515625     
Structure    4
           5
   2.10885107421875       -1.13017297363281     
   1.58574902343750       -1.42597204589844     
   1.59865100097656       -1.35235400390625     
   1.84213000488281       -1.16181799316406     
   2.10885107421875       -1.13017297363281     
Structure    5
           4
   1.63344897460937        1.49215100097656     
   1.51571899414063        1.35712304687500     
   1.43979296875000        1.46426403808594     
   1.63344897460937        1.49215100097656     
Structure    6
           4
   2.42077905273438        1.04880102539063     
   2.45242407226563       0.669062622070313     
   2.04748205566406       0.817187194824219     
   2.42077905273438        1.04880102539063     
Structure    7
           4
  0.820453796386719       0.863452392578125     
   1.04648803710937       0.723310913085938     
  0.779767578125000       0.501796997070313     
  0.820453796386719       0.863452392578125     
Structure    8
           4
   1.41194897460937       -1.21498303222656     
   1.48253100585938       -1.37284497070312     
   1.27306005859375       -1.30757495117188     
   1.41194897460937       -1.21498303222656     
Structure    9
         -15
   1.13630102539062      -0.651280029296875     
   1.13690002441406      -0.651299987792969     
   1.14309997558594      -0.655700012207031     
   1.18359997558594      -0.718900085449219     
   1.24859997558594      -0.821000000000000     
   1.27180004882812      -0.863200073242188     
   1.28600000000000      -0.902900024414062     
   1.29300000000000      -0.944500000000000     
   1.29300000000000      -0.977200012207031     
   1.28430004882813       -1.00900000000000     
   1.26540002441406       -1.05009997558594     
   1.23719995117187       -1.09800000000000     
   1.23369995117187       -1.11219995117187     
   1.23519995117187       -1.12680004882813     
   1.24090698242188       -1.13955200195313     
Structure   10
         -11
   1.56353100585937       -1.23334094238281     
   1.59840002441406       -1.23250000000000     
   1.63609997558594      -0.996500122070312     
   1.65269995117187      -0.950700012207031     
   1.67640002441406      -0.908299987792969     
   1.70959997558594      -0.854299987792969     
   1.79490002441406      -0.733000000000000     
   1.83469995117188      -0.686000000000000     
   1.95240002441406      -0.563299987792969     
   1.96200000000000      -0.561099975585937     
   1.96852905273438      -0.561172607421875     
Structure   11
         -41
   1.96852905273438      -0.561172607421875     
   1.96930004882813      -0.560000000000000     
   2.06692407226563      -0.396366088867187     
   2.09720996093750      -0.339173004150391     
   2.13112988281250      -0.262865997314453     
   2.15886010742188      -0.184098999023438     
   2.18021997070313      -0.103373001098633     
   2.19509008789062      -2.120210075378418E-002
   2.20336010742187       6.189210128784180E-002
   2.20497998046875       0.145380996704102     
   2.19994995117188       0.228733993530273     
   2.18829003906250       0.311420989990234     
   2.17009008789063       0.392916992187500     
   2.14543994140625       0.472703002929688     
   2.13000000000000       0.517000000000000     
   2.14300000000000       0.550000000000000     
   1.94350000000000       0.877000000000000     
   1.94500000000000       0.883000000000000     
   1.95169995117188       0.886000000000000     
   1.96347497558594       0.886023681640625     
   1.80004101562500        1.09053295898438     
   1.79900000000000        1.08500000000000     
   1.79200000000000        1.08300000000000     
   1.64359997558594        1.13880004882813     
   1.49100000000000        1.20440002441406     
   1.47525805664063        1.20834399414063     
   1.33019995117187        1.08930004882813     
   1.13200000000000       0.824000122070312     
   1.16443994140625       0.768929992675781     
   1.12485998535156       0.633877014160156     
   1.09336999511719       0.498824005126953     
   1.06966003417969       0.363770996093750     
   1.05350000000000       0.228718002319336     
   1.04475000000000       9.366500091552735E-002
   1.04333996582031      -4.138800048828125E-002
   1.04950000000000      -0.180033004760742     
   1.06350000000000      -0.319208007812500     
   1.08450000000000      -0.453191009521484     
   1.11172998046875      -0.581599975585938     
   1.13584997558594      -0.650000000000000     
   1.13630102539062      -0.651280029296875     
Structure   12
         -11
   1.24090698242188       -1.13955200195313     
   1.24150000000000       -1.13929003906250     
   1.27926501464844       -1.12245495605469     
   1.27990002441406       -1.09800000000000     
   1.32390002441406       -1.06269995117188     
   1.46080004882812       -1.06259997558594     
   1.55459997558594       -1.17469995117187     
   1.55530004882813       -1.18640002441406     
   1.54212194824219       -1.19732299804687     
   1.56150000000000       -1.23000000000000     
   1.56353100585937       -1.23334094238281     
$end
