           6
$structures
Structure    1
          -16
   1.39975195312500      -0.958101196289063    
   1.41206298828125      -0.993276672363281     
   1.42564599609375       -1.03423596191406     
   1.42709094238281       -1.04039001464844     
   1.42774804687500       -1.04667700195313     
   1.42760595703125       -1.05299694824219     
   1.42666699218750       -1.05924804687500     
   1.42494799804688       -1.06533105468750     
   1.42247497558594       -1.07114904785156     
   1.41928698730469       -1.07660803222656     
   1.41704895019531       -1.07967895507812     
   1.38742700195312       -1.11723803710938     
   1.32000000000000       -1.21000000000000     
   1.30551904296875       -1.21947802734375     
   1.44069995117187       -1.21000000000000   
   1.48334497070312       -1.20900000000000  
Structure    2
          -19
   1.83959399414062       -1.39927795410156
   1.84000000000000       -1.38000000000000     
   1.70579895019531       -1.37952697753906     
   1.69500000000000       -1.38000000000000     
   1.67160900878906       -1.27781103515625     
   1.65517504882812       -1.20776599121094     
   1.65268298339844       -1.19649194335938     
   1.65186206054688       -1.19181298828125     
   1.65146398925781       -1.18550402832031     
   1.65186499023437       -1.17919494628906     
   1.65305895996094       -1.17298803710938     
   1.65502600097656       -1.16697998046875     
   1.65773596191406       -1.16126904296875     
   1.66114501953125       -1.15594604492188     
   1.66519799804687       -1.15109497070313     
   1.66983105468750       -1.14679394531250     
   1.67496899414062       -1.14311206054687     
   1.83047302246094       -1.04647204589844   
   1.84000000000000       -1.04000000000000     
Structure    3
           4
   1.64829394531250        1.16314001464844     
   1.63459497070313        1.12893200683594     
   1.61683996582031        1.15470605468750     
   1.64829394531250        1.16314001464844     
Structure    4
           4
   1.51951696777344       -1.17086999511719     
   1.52194201660156       -1.20886303710937     
   1.49364904785156       -1.19512097167969     
   1.51951696777344       -1.17086999511719     
Structure    5
        -126
   1.84000000000000       -1.04000000000000     
   2.03002502441406      -0.870000000000000     
   2.04883105468750      -0.852888000488281     
   2.06700903320313      -0.835776000976563     
   2.08457495117187      -0.818663879394531     
   2.10154296875000      -0.801551879882813     
   2.11792895507813      -0.784439880371094     
   2.13346899414063      -0.767633422851563     
   2.14847509765625      -0.750827026367188     
   2.16295996093750      -0.734020507812500     
   2.17693603515625      -0.717214111328125     
   2.19292700195312      -0.697206420898438     
   2.20823510742188      -0.677198730468750     
   2.22287890625000      -0.657190979003906     
   2.23687988281250      -0.637183410644531     
   2.25025610351563      -0.617175720214844     
   2.26302490234375      -0.597168029785156     
